Date,BAC,F,GM,GS,IBM,JPM,T,XOM
2019-05-08,25.699541091918945,7.778050899505615,35.57382583618164,174.05198669433594,100.26187133789062,94.92481994628906,14.716695785522461,57.6592903137207
2019-05-09,25.621929168701172,7.672739028930664,34.9872932434082,174.6409912109375,99.49729919433594,94.84894561767578,14.755549430847168,57.60676956176758
2019-05-10,25.50981903076172,7.808140754699707,35.275901794433594,175.0047607421875,99.48258209228516,94.84052276611328,14.872118949890137,58.107688903808594
2019-05-13,24.362821578979492,7.582472801208496,34.03766632080078,168.87242126464844,96.61544036865234,92.2610855102539,14.799266815185547,57.46255874633789
2019-05-14,24.681913375854492,7.702828407287598,34.48455047607422,170.00709533691406,98.0049057006836,92.99444580078125,15.100393295288086,57.5384635925293
2019-05-15,24.397314071655273,7.793094158172607,34.791770935058594,170.1110076904297,98.80625915527344,92.64043426513672,15.178108215332031,57.963497161865234
2019-05-16,24.656038284301758,7.823184013366699,34.80109786987305,172.4842529296875,99.894287109375,93.8289794921875,15.357813835144043,57.955902099609375
2019-05-17,24.49217987060547,7.7404398918151855,34.44731140136719,171.00311279296875,98.7474136352539,93.37378692626953,15.44524097442627,57.61435317993164
2019-05-20,24.49217987060547,7.732917785644531,34.419376373291016,170.83859252929688,99.33556365966797,93.8626937866211,15.634665489196777,57.60676956176758
2019-05-21,24.742279052734375,7.702828407287598,34.56834030151367,172.458251953125,100.31332397460938,94.1830062866211,15.741520881652832,57.872413635253906
2019-05-22,24.569801330566406,7.49972677230835,33.09733581542969,169.3488311767578,100.23983001708984,93.41590881347656,15.678378105163574,57.34871292114258
2019-05-23,23.940244674682617,7.409459590911865,32.70631790161133,166.27398681640625,97.32855987548828,91.57829284667969,15.610380172729492,56.00531768798828
2019-05-24,24.30245590209961,7.39441442489624,32.69700622558594,167.1660919189453,97.24768829345703,92.48025512695312,15.6735258102417,56.24059295654297
2019-05-28,24.06097984313965,7.356802940368652,32.44563674926758,164.08265686035156,95.9096908569336,91.47714233398438,15.508379936218262,55.10971450805664
2019-05-29,23.931617736816406,7.304147720336914,32.3897819519043,163.61279296875,95.3436279296875,91.22425842285156,15.498672485351562,54.7681884765625
2019-05-30,23.422800064086914,7.326713562011719,32.41770553588867,163.02114868164062,95.25540161132812,90.24644470214844,15.474385261535645,54.62397003173828
2019-05-31,22.939865112304688,7.161223411560059,31.039817810058594,158.77536010742188,93.35865783691406,89.31919860839844,14.852691650390625,53.71318817138672
2019-06-03,23.008848190307617,7.2289228439331055,31.374977111816406,159.38438415527344,94.29969024658203,89.74067687988281,15.100393295288086,54.55564880371094
2019-06-04,24.078229904174805,7.462114334106445,33.264923095703125,165.20501708984375,97.54911041259766,92.50554656982422,15.289819717407227,55.853519439697266
2019-06-05,24.06960678100586,7.356802940368652,33.36734390258789,163.9521484375,96.66690826416016,92.83428955078125,15.386956214904785,55.390533447265625
2019-06-06,24.173654556274414,7.334237575531006,33.11327362060547,165.1441192626953,97.20359802246094,93.03662109375,15.59095573425293,56.39999008178711
2019-06-07,23.87017822265625,7.341758728027344,33.39556884765625,165.1441192626953,98.0049057006836,92.01663208007812,15.78037166595459,56.604915618896484
2019-06-10,24.33839225769043,7.386891841888428,33.88488006591797,168.89401245117188,99.05619049072266,93.0113296508789,15.508379936218262,56.855384826660156
2019-06-11,24.485794067382812,7.462114334106445,34.06366729736328,169.42471313476562,99.94574737548828,93.29792785644531,15.595810890197754,56.80223846435547
2019-06-12,24.23434829711914,7.409459590911865,33.56494140625,165.50083923339844,99.1517562866211,92.1093521118164,15.629809379577637,56.187477111816406
2019-06-13,24.225677490234375,7.567428112030029,33.89429473876953,166.5709991455078,99.80606079101562,92.33695983886719,15.683237075805664,56.68080520629883
2019-06-14,24.3123836517334,7.507249355316162,33.555538177490234,166.7537078857422,99.35760498046875,92.5729751586914,15.71237850189209,56.43035125732422
2019-06-17,24.217008590698242,7.55990743637085,34.007205963134766,166.03155517578125,99.21057891845703,92.06722259521484,15.688092231750488,56.99198532104492
2019-06-18,24.81528091430664,7.59751558303833,34.53415298461914,169.6422576904297,100.26187133789062,93.3232192993164,15.756093978881836,57.48533630371094
2019-06-19,24.555158615112305,7.552382946014404,34.609432220458984,170.21649169921875,100.77648162841797,92.64885711669922,15.741520881652832,57.166561126708984
2019-06-20,24.511810302734375,7.552382946014404,34.77881622314453,170.26866149902344,102.07771301269531,92.8848648071289,15.804666519165039,58.14564514160156
2019-06-21,24.381746292114258,7.514772415161133,34.741172790527344,170.47750854492188,102.33502960205078,92.2526626586914,15.760948181152344,58.96534729003906
2019-06-24,24.260358810424805,7.484682083129883,34.77881622314453,171.8260955810547,102.44530487060547,91.59515380859375,15.824091911315918,58.40369415283203
2019-06-25,24.06960678100586,7.4019365310668945,35.456321716308594,170.58192443847656,101.71749877929688,90.83651733398438,15.809517860412598,57.88759231567383
2019-06-26,24.199665069580078,7.454592704772949,35.87976837158203,171.40846252441406,101.83509826660156,91.44343566894531,15.799806594848633,58.1380500793457
2019-06-27,24.45978355407715,7.672739028930664,36.05855178833008,173.4182891845703,101.83509826660156,91.74690246582031,16.018369674682617,57.546043395996094
2019-06-28,25.144758224487305,7.695305824279785,36.25616455078125,178.01210021972656,101.37931823730469,94.24205017089844,16.275789260864258,58.16081237792969
2019-07-01,25.50893211364746,7.635126113891602,36.463172912597656,179.97845458984375,102.83493041992188,95.82674407958984,16.236936569213867,58.107688903808594
2019-07-02,25.274824142456055,7.61256217956543,36.07737731933594,179.2127685546875,103.08491516113281,95.92793273925781,16.43606948852539,57.470157623291016
