Ticker,Date,Asset Value,Model Spread,Market Spread,Mispricing,Z-Score,CDS-Index Basis,CDS Momentum,CDS Signal,Equity Signal
JPM,2020-01-03,678670106624,2.8379272033175725e-16,0.0033616999999999996,0.003361699999999716,0.0,-0.2665648521871933,0.006135520172393161,No Trade,No Trade
JPM,2020-01-06,678670106624,2.8379272033175725e-16,0.0036682000000000004,0.0036681999999997167,0.0,-0.20341375491324454,0.09744203440538546,No Trade,No Trade
JPM,2020-01-07,678670106624,1.418963601658786e-16,0.0036955,0.003695499999999858,0.0,-0.2080788599592842,0.09460620242291395,No Trade,No Trade
JPM,2020-01-08,678670106624,1.418963601658786e-16,0.0036274000000000002,0.0036273999999998584,0.0,-0.19593021967060487,0.0770509813236735,No Trade,No Trade
JPM,2020-01-09,678670106624,1.418963601658786e-16,0.0034908,0.0034907999999998583,0.0,-0.20381352066417302,0.06297198538367832,No Trade,No Trade
JPM,2020-01-10,678670106624,1.418963601658786e-16,0.0034101999999999995,0.0034101999999998577,0.0,-0.22837425048082372,0.011988842067778505,No Trade,No Trade
JPM,2020-01-13,678670106624,1.418963601658786e-16,0.00329,0.003289999999999858,0.0,-0.2545260915867945,-0.014822578230274108,No Trade,No Trade
JPM,2020-01-14,678670106624,1.418963601658786e-16,0.0032957,0.003295699999999858,0.0,-0.2629707487252885,-0.01972040452111834,No Trade,No Trade
JPM,2020-01-15,678670106624,1.418963601658786e-16,0.0033521000000000002,0.0033520999999998584,0.0,-0.25034104886503417,0.031478860237553086,No Trade,No Trade
JPM,2020-01-16,678670106624,1.418963601658786e-16,0.0033284,0.003328399999999858,0.0,-0.24447269260453086,-0.00990570247196354,No Trade,No Trade
JPM,2020-01-17,678670106624,1.418963601658786e-16,0.0031951,0.0031950999999998584,0.0,-0.27471454838489995,-0.12897333842211445,No Trade,No Trade
JPM,2020-01-21,678670106624,1.418963601658786e-16,0.0032351999999999997,0.003235199999999858,0.0,-0.29305334003452577,-0.10812151954568017,No Trade,No Trade
JPM,2020-01-22,678670106624,1.418963601658786e-16,0.0031871,0.003187099999999858,0.0,-0.29287124758714034,-0.08700011458691426,No Trade,No Trade
JPM,2020-01-23,678670106624,1.418963601658786e-16,0.0032217,0.0032216999999998583,0.0,-0.2999348109517601,-0.05527535041933018,No Trade,No Trade
JPM,2020-01-24,678670106624,1.418963601658786e-16,0.0032912999999999996,0.003291299999999858,0.0,-0.3000956937799044,0.0003951367781154236,No Trade,No Trade
JPM,2020-01-27,678670106624,2.8379272033175725e-16,0.003527,0.0035269999999997166,0.0,-0.28470025148048994,0.07018235883120427,No Trade,No Trade
JPM,2020-01-28,678670106624,2.8379272033175725e-16,0.0034189,0.0034188999999997163,0.0,-0.2670539810487501,0.019927806449688168,No Trade,No Trade
JPM,2020-01-29,678670106624,4.256890804976359e-16,0.0033629,0.003362899999999574,0.0,-0.2996292902365878,0.010365340704242332,No Trade,No Trade
JPM,2020-01-30,678670106624,4.256890804976359e-16,0.0033509,0.003350899999999574,0.0,-0.2950667928894499,0.04876216706832337,No Trade,No Trade
JPM,2020-01-31,678670106624,4.256890804976359e-16,0.0034524,0.003452399999999574,0.427524956144195,-0.3116538729937195,0.0707440374654964,No Trade,No Trade
JPM,2020-02-03,678670106624,7.094818008293933e-16,0.0034340000000000004,0.003433999999999291,0.2807183218817547,-0.31422865701447833,0.06144906033630093,No Trade,No Trade
JPM,2020-02-04,678670106624,7.094818008293933e-16,0.0032869,0.0032868999999992906,-0.6249761242069812,-0.30156605257006863,0.03131373348812394,No Trade,No Trade
JPM,2020-02-05,678670106624,8.513781609952719e-16,0.0031412,0.0031411999999991485,-1.6439373782057163,-0.29969903020844946,-0.02498680820684729,No Trade,No Trade
JPM,2020-02-06,678670106624,1.1351708813270294e-15,0.0030521999999999997,0.0030521999999988643,-2.169740809977506,-0.32674534024484403,-0.07264606690365505,Weak Long CDS,Weak Sell Equity
JPM,2020-02-07,678670106624,1.1351708813270294e-15,0.0030393,0.0030392999999988646,-1.9680870405215705,-0.3411303084827332,-0.13827615537283822,No Trade,No Trade
JPM,2020-02-10,678670106624,8.513781609952719e-16,0.0030087,0.0030086999999991487,-1.8806761027348806,-0.33540235470831214,-0.11998011056187663,No Trade,No Trade
JPM,2020-02-11,678670106624,8.513781609952719e-16,0.0029712,0.0029711999999991485,-1.8349856224850836,-0.33728866485256737,-0.11647685033750632,No Trade,No Trade
JPM,2020-02-12,678670106624,8.513781609952719e-16,0.0029341000000000002,0.002934099999999149,-1.7797973480552693,-0.33026706231454006,-0.12438449371810556,No Trade,No Trade
JPM,2020-02-13,678670106624,5.675854406635145e-16,0.0029611,0.0029610999999994322,-1.4368768746719154,-0.32317714285714294,-0.1423068010659252,No Trade,No Trade
JPM,2020-02-14,678670106624,5.675854406635145e-16,0.0029353,0.0029352999999994324,-1.4026458050575887,-0.33689513396286086,-0.14522422830518344,No Trade,No Trade
JPM,2020-02-18,678670106624,5.675854406635145e-16,0.0029595,0.002959499999999432,-1.1657219304954631,-0.3375341361865962,-0.057844135998981305,No Trade,No Trade
JPM,2020-02-19,678670106624,2.8379272033175725e-16,0.0029676999999999998,0.002967699999999716,-1.0262517094875037,-0.3333707713733771,-0.027684948561693123,No Trade,No Trade
JPM,2020-02-20,678670106624,4.256890804976359e-16,0.0030198,0.003019799999999574,-0.7168059472189525,-0.33420054678543076,-0.00641595104135817,No Trade,No Trade
JPM,2020-02-21,678670106624,4.256890804976359e-16,0.0031455,0.003145499999999574,-0.08545927933189021,-0.3242169037081597,0.045468142387077526,No Trade,No Trade
JPM,2020-02-24,678670106624,4.256890804976359e-16,0.0036759,0.0036758999999995743,2.114683167551104,-0.3073618360309772,0.2371768982229403,Weak Short CDS,Weak Buy Equity
JPM,2020-02-25,678670106624,8.513781609952719e-16,0.0038046,0.0038045999999991487,2.326176860563047,-0.31336064538251907,0.29668382127398507,Weak Short CDS,Weak Buy Equity
JPM,2020-02-26,678670106624,4.966372605805761e-15,0.0041164,0.004116399999995034,2.6805036650964884,-0.2864002773684666,0.39015906251055354,Weak Short CDS,Weak Buy Equity
JPM,2020-02-27,678670106624,4.682579885474003e-15,0.0047683,0.004768299999995317,3.076559630822786,-0.2616559049875351,0.6244676864375021,Weak Short CDS,Weak Buy Equity
JPM,2020-02-28,678670106624,1.9156008622393757e-14,0.005278199999999999,0.005278199999980844,2.8908803485761574,-0.20602304521796688,0.7897663694008341,Short CDS,Buy Equity
JPM,2020-03-02,678670106624,7.350231456592723e-14,0.0055915,0.005591499999926498,2.5604983420503755,-0.13444272445820427,0.8893394154417977,Short CDS,Buy Equity
JPM,2020-03-03,678670106624,2.9216460558157745e-13,0.005164,0.0051639999997078355,1.757383965061653,-0.2760003364831898,0.7400680661791961,Short CDS,Buy Equity
JPM,2020-03-04,678670106624,7.023869828212922e-13,0.0050643,0.005064299999297613,1.4575064373028386,-0.23075871496924116,0.6770315914961256,Short CDS,Buy Equity
JPM,2020-03-05,678670106624,9.785172997042735e-13,0.0054283000000000005,0.005428299999021483,1.6069253290598216,-0.2589655031193261,0.7257351772373233,Short CDS,Buy Equity
JPM,2020-03-06,678670106624,3.687602607996173e-12,0.0059906,0.005990599996312397,1.843255715280677,-0.27960364130500137,0.6296961288391958,Short CDS,Buy Equity
JPM,2020-03-09,678670106624,1.3469511988817002e-11,0.008585200000000001,0.00858519998653049,2.912748620967844,-0.22614025599423104,1.2565315670504127,Short CDS,Buy Equity
JPM,2020-03-10,678670106624,6.9447770997152385e-09,0.0075946,0.0075945930552229,1.9097735447063522,-0.28856206088992975,0.8449616169468466,Short CDS,Buy Equity
JPM,2020-03-11,678670106624,2.694455453025451e-08,0.009233,0.00923297305544547,2.324226661684129,-0.2136640038154286,0.9363295094687833,Short CDS,Buy Equity
JPM,2020-03-12,678670106624,4.256719252214496e-08,0.0121016,0.012101557432807478,2.7771307659844338,-0.1285976597659766,1.2927513167367666,Short CDS,Buy Equity
JPM,2020-03-13,678670106624,1.484759552969071e-07,0.0099152,0.009915051524044705,1.6545226008962195,-0.07755284310806776,0.7732629884646338,Short CDS,Buy Equity
